,CL7R,CL1R,CL5R,MOD,CT2BIN,DEMOC,CL2R,FEMALE,COLGRD,CL9R,CON,WWWWHITE,SOMCOL,INDEP,BABS,REPUB,CL8R,AGE65PLM,COMHS,AGE4049M,IWER3,CD4A_A,W12EDUC3,PTYID3,W2TOTCL,WWWBLACK,STRATA,AGE3039,VPROUD,FIPCOM,DOG6R,LIB,DOG3R,AGE5059M,P17_A,CL7,W1TRUAM2,F3,DOG4R,CD7_A,WWWHOMLN,CD15,CT1A,PROUD,AGE1829,CL9,SEC5,COMPLET2,ADVDEG,GT2,CENSDIV,W2CIVLIB,EDUCAT4,WWWAGEC1,CL1,CL2,INCA,W1STATE,CL5,FIP2,X1,CL4A,WWWEDU3,INCOME,B1,MEANFR,CL6B,FIP1,WWWEDU5,CL10R,CD8,W2SECURE,SEC4,WWWHISP,CL8,WWWAGE,IWER1,CD6,CLPROP,WWWRACE3,WWWRACE4,NEWRACE,MNDOG,AGE6064M,V1_B,POLINT,RI2_A,LOPROU,B2,LTHS,DOG2R,USAWT2RC,DOG5R,USAWT1RV,DOG1R,WWWBRNUS,PFR5R,F5,PFR1R,DG3,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
3168,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,1.0,0.0,1.0,-0.25,1.0,0.7142857142857144,0.1428571428571428,-1.0,1.0,-1.0,0.0,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,0.41935483870967727,0.4545454545454546,0.3333333333333335,0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.709090909090909,0.33333333333333326,-1.0,-0.9795918367346939,0.0,0.0,0.75,-1.0,-0.7333333333333333,-1.0,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,2.220446049250313e-16,1.0,0.33333333333333326,0.5,-1,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,1.0,-1.0,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.75,1,0,1,1,1,1,1
1781,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.25,-1.0,1.0,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,1.0,-0.75,0.0,-1.0,-0.8585858585858586,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-0.935483870967742,0.6363636363636365,-0.33333333333333326,0.9999999999999998,0.1428571428571428,0.1428571428571428,0.0,0.49090909090909074,0.33333333333333326,0.0,-0.9387755102040817,0.5,0.0,-0.5,0.0,-0.9999999999999999,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-0.4545454545454545,-0.25,-1,0.1428571428571428,0.9393939393939394,1.0,-0.11111111111111116,0.75,-1,-0.9999999999999999,-1.0,-0.30000000000000004,-1.0,-0.75,-0.9999999999999999,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-0.5,-1.0,-0.5,1.0,-1.0,-0.25,-0.9999999999999999,1.0,0,0,1,1,1,1,1
2995,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,1.0,-1.0,-1.0,-0.75,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,-0.33333333333333326,-1.0,0.75,-1.0,-0.8585858585858586,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,0.0,0.29032258064516125,0.09090909090909105,-0.33333333333333326,0.9999999999999998,0.1428571428571428,-0.9999999999999999,-1.0,-0.1636363636363637,0.33333333333333326,-1.0,-0.9183673469387755,0.0,0.0,-0.25,-1.0,0.06666666666666687,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,0.09090909090909105,-0.25,-1,0.1428571428571428,0.8484848484848486,-1.0,-0.11111111111111116,0.0,0,-0.33333333333333326,0.0,-0.4166666666666501,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-0.5,-1.0,-0.5,1.0,-1.0,-0.25,-0.1428571428571428,-0.5,1,0,1,1,1,1,1
411,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,-1.0,1,0.0,-1.0,1.0,1.0,-0.25,-1.0,0.0,-1.0,-0.1428571428571428,0.1428571428571428,0.6000000000000001,-0.33333333333333326,-1.0,0.75,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,0.7142857142857144,0.3333333333333335,1.0,-1.0,-1.0,0.9999999999999998,-1.0,0.3333333333333335,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,1.0,-0.8181818181818182,0.33333333333333326,-1.0,-0.9183673469387755,-1.0,0.0,1.0,-1.0,0.4666666666666668,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,0.8181818181818183,1.0,-0.11111111111111116,0.13888888888899986,0,-0.33333333333333326,0.0,0.5,-1.0,1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.5,-0.9352506398348992,1.0,1.0,-0.5,-0.75,-0.1428571428571428,-1.0,0,0,0,0,0,0,0
2878,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0000000000000002,-1,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,0.3333333333333335,-0.75,0.75,-1.0,-0.8585858585858586,-0.33333333333333326,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.0,0.29032258064516125,-0.4545454545454545,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,0.0,-0.1636363636363637,-1.0,-1.0,-0.9387755102040817,0.5,0.0,-0.5,-1.0,-0.8333333333333333,0.0,0.1428571428571428,-0.5,1.0,-0.9999999999999999,0.6363636363636365,-0.25,-1,-0.9999999999999999,0.7272727272727275,1.0,-0.7777777777777778,-0.75,-1,-0.9999999999999999,-1.0,0.1666666666666501,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-1.0,-1.0,-0.5,1.0,-1.0,-0.25,1.0,-1.0,0,0,1,1,1,1,1
3264,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.33333333333333326,-0.25,-0.75,-1.0,-0.9595959595959596,-0.33333333333333326,1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,0.0,-0.935483870967742,0.6363636363636365,-0.33333333333333326,0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,0.2727272727272727,0.33333333333333326,-1.0,-0.9183673469387755,-1.0,0.0,0.5,-1.0,0.16666666666666674,0.5,0.1428571428571428,-0.5,1.0,-0.9999999999999999,-0.4545454545454545,-1.0,-1,0.1428571428571428,-0.09090909090909083,1.0,-0.7777777777777778,0.75,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-1.0,-0.9999999999999999,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-1.0,0.5,1.0,1.0,1.0,-0.9999999999999999,-1.0,0,0,1,1,1,1,0
2071,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.75,-1.0,-0.1428571428571428,0.1428571428571428,-1.0,1.0,-1.0,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,0.3333333333333335,-1.0,-1.0,0.75,-0.935483870967742,0.4545454545454546,1.0,-0.33333333333333326,0.1428571428571428,1.0,-1.0,0.49090909090909074,0.33333333333333326,0.75,-0.9795918367346939,0.5,1.0,0.75,-1.0,-0.9999999999999999,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,-0.2727272727272727,-0.75,-1,0.1428571428571428,-0.5151515151515151,1.0,-0.11111111111111116,0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.2583540373880685,1.0,-0.47395428283596885,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.5,1,0,1,1,1,1,1
680,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1,1.0,-1.0,1.0,1.0,-1.0,-1.0,-0.25,-1.0,-0.1428571428571428,-0.9999999999999999,-0.19999999999999996,-0.33333333333333326,-0.75,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,-0.3548387096774195,-1.0,0.3333333333333335,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.9636363636363636,0.33333333333333326,-1.0,-0.9591836734693877,-1.0,0.0,-0.25,-1.0,-0.19999999999999973,0.5,-0.9999999999999999,0.0,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.15151515151515138,1.0,-1.0,0.9722222222222503,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-0.25,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,0.5,-0.4069936961606656,0.5,1.0,-0.75,-0.5,-0.4285714285714285,-0.75,0,0,0,0,0,0,0
865,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,-0.5,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-0.9999999999999999,-0.19999999999999996,1.0,-0.75,-0.75,-1.0,1.0,0.3333333333333335,-1.0,-1.0,0.1428571428571428,1.0,1.0,-1.0,0.0,-0.29032258064516125,0.09090909090909105,1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,1.0,0.018181818181818077,0.33333333333333326,0.5,-0.9795918367346939,1.0,1.0,1.0,-1.0,-0.7333333333333333,-1.0,0.1428571428571428,0.5,1.0,-0.9999999999999999,0.09090909090909105,-0.75,-1,0.1428571428571428,0.030303030303030498,1.0,-0.7777777777777778,0.41666666666675,-1,-0.9999999999999999,-1.0,-0.4166666666666501,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-0.6863574838807249,0.5,-0.7319675615956729,0.5,1.0,-0.75,-0.5,-0.9999999999999999,-0.25,0,0,1,1,1,1,1
444,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,-1.0,-1,0.0,1.0,1.0,0.0,-0.25,1.0,-1.0,-1.0,0.7142857142857144,0.1428571428571428,0.20000000000000018,-0.9999999999999999,-1.0,0.0,-1.0,-0.8181818181818181,-0.33333333333333326,-1.0,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,-1.0,0.75,0.29032258064516125,-1.0,0.3333333333333335,-0.33333333333333326,0.1428571428571428,0.1428571428571428,-1.0,-0.1636363636363637,-1.0,-1.0,-0.9387755102040817,0.5,0.0,0.5,-1.0,0.4666666666666668,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,-1.0,-1.0,-1,0.1428571428571428,-0.6969696969696968,1.0,-0.11111111111111116,0.41666666666675,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-1.0,-1.0,0.5,-0.9638878268490726,0.5,1.0,-0.75,-0.5,-0.1428571428571428,-0.25,0,0,0,0,0,0,0
211,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,-0.25,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,-0.19999999999999996,0.3333333333333335,-1.0,0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,0.41935483870967727,-1.0,1.0,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.709090909090909,0.33333333333333326,-1.0,-0.9795918367346939,0.75,1.0,-0.25,-1.0,-0.8666666666666666,1.0,-0.9999999999999999,0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.33333333333333326,1.0,-0.7777777777777778,0.6944444444444999,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-1.0,-0.9957216283226346,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-0.75,0,0,0,0,0,0,0
569,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,1.0,1.0,1.0,1.0,0.0,-1.0,-0.75,-1.0,-0.9999999999999999,-0.9999999999999999,0.6000000000000001,-0.33333333333333326,-1.0,-0.75,-1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-0.3548387096774195,-1.0,-0.33333333333333326,-0.33333333333333326,-0.9999999999999999,0.1428571428571428,-1.0,0.9636363636363636,0.33333333333333326,-1.0,-0.9795918367346939,0.5,0.0,0.5,-1.0,-0.33333333333333326,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,0.1428571428571428,-0.6666666666666665,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-0.8005932076000059,0.5,1.0,-1.0,-0.25,-0.1428571428571428,-0.5,0,0,0,0,0,0,0
1243,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.0,0.0,1.0000000000000002,-1,1.0,1.0,1.0,1.0,-0.75,-1.0,-0.25,-1.0,-0.1428571428571428,0.1428571428571428,0.20000000000000018,0.3333333333333335,-0.75,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,0.3333333333333335,-1.0,-1.0,0.0,0.29032258064516125,-0.2727272727272727,0.3333333333333335,-0.33333333333333326,0.1428571428571428,-0.9999999999999999,-1.0,-0.6000000000000001,-1.0,-1.0,-0.9591836734693877,0.5,0.0,0.5,-1.0,-0.19999999999999973,0.0,-0.9999999999999999,0.0,-1.0,-0.9999999999999999,0.4545454545454546,-0.75,-1,-0.9999999999999999,-0.48484848484848464,1.0,-0.11111111111111116,-0.41666666666675,-1,-0.9999999999999999,-1.0,0.08333333333334991,-1.0,-0.75,-0.33333333333333326,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-0.3020754637744739,-0.5,-0.5049863323616095,1.0,1.0,-0.75,-0.5,-0.4285714285714285,-0.75,0,0,0,0,1,1,1
780,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,-1,1.0,-1.0,1.0,-1.0,-0.75,1.0,0.0,1.0,0.7142857142857144,0.1428571428571428,0.6000000000000001,-0.9999999999999999,-0.25,0.75,-1.0,-0.9797979797979798,-0.9999999999999999,-1.0,-1.0,-0.9999999999999999,1.0,1.0,-1.0,-1.0,0.35483870967741926,-1.0,0.3333333333333335,0.33333333333333326,0.1428571428571428,-0.9999999999999999,1.0,0.6727272727272726,-1.0,0.0,-0.9591836734693877,0.5,0.0,1.0,-1.0,0.6000000000000001,0.5,0.1428571428571428,0.0,1.0,-0.9999999999999999,-1.0,-1.0,-1,-0.9999999999999999,-0.09090909090909083,1.0,-0.11111111111111116,-0.41666666666675,-1,-0.9999999999999999,-1.0,0.5833333333333499,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,0.5,-0.49343260983265014,1.0,1.0,-0.25,-1.0,-0.1428571428571428,-1.0,0,0,0,0,0,0,0
779,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.75,-1.0,-0.25,-1.0,-0.9999999999999999,0.1428571428571428,0.20000000000000018,0.3333333333333335,0.0,-0.75,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,1.0,0.1428571428571428,0.3333333333333335,-1.0,1.0,0.0,0.35483870967741926,0.09090909090909105,1.0,-0.6666666666666666,-0.9999999999999999,0.1428571428571428,-1.0,0.6727272727272726,-1.0,-1.0,-0.9591836734693877,0.5,1.0,0.5,-1.0,-0.19999999999999973,0.5,0.1428571428571428,1.0,1.0,-0.9999999999999999,0.09090909090909105,-0.75,-1,0.1428571428571428,-0.7878787878787877,1.0,-1.0,0.13888888888899986,-1,-0.9999999999999999,-1.0,0.3333333333333499,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-0.5223285797444568,0.5,-0.6475498607222916,1.0,1.0,-0.75,-0.5,-0.4285714285714285,-0.75,0,0,0,0,1,0,0
2076,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0000000000000002,-1,-1.0,-1.0,1.0,0.0,-0.75,-1.0,0.0,1.0,-0.9999999999999999,0.1428571428571428,-1.0,1.0,-0.75,0.0,1.0,-0.9797979797979798,-0.33333333333333326,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,1.0,-1.0,-1.0,0.41935483870967727,0.2727272727272727,0.3333333333333335,0.33333333333333326,0.1428571428571428,-0.9999999999999999,1.0,0.709090909090909,0.33333333333333326,-1.0,-0.9183673469387755,0.5,0.0,1.0,-1.0,-0.9999999999999999,-1.0,0.1428571428571428,0.0,1.0,-0.9999999999999999,-0.09090909090909083,-0.75,1,0.1428571428571428,0.1515151515151516,1.0,-0.7777777777777778,0.25,-1,0.3333333333333335,-1.0,0.25,-1.0,-0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,-1.0,-0.5,-1.0,1.0,1.0,-1.0,-0.25,-0.9999999999999999,-1.0,1,0,0,0,1,1,1
1744,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-0.5,1.0,-0.5,1.0,0.7142857142857144,-0.9999999999999999,-1.0,1.0,-1.0,0.0,-1.0,-0.9797979797979798,0.3333333333333335,-1.0,-1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.29032258064516125,0.09090909090909105,1.0,0.33333333333333326,-0.9999999999999999,-0.9999999999999999,-1.0,-0.054545454545454564,-1.0,-1.0,-0.9591836734693877,0.5,1.0,0.75,0.75,-0.7333333333333333,0.5,0.1428571428571428,0.5,1.0,-0.9999999999999999,0.09090909090909105,-0.75,-1,0.1428571428571428,2.220446049250313e-16,1.0,-0.7777777777777778,0.0,-1,-0.9999999999999999,-1.0,-0.25,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,0.5,-1.0,-0.5,-1.0,-0.5,1.0,-0.75,-0.5,-0.7142857142857142,0.75,1,0,1,1,1,1,1
144,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1,-1.0,-1.0,-1.0,0.5,-0.75,-1.0,-1.0,-1.0,-0.9999999999999999,-0.9999999999999999,0.20000000000000018,0.3333333333333335,-1.0,0.0,-1.0,-0.8585858585858586,0.3333333333333335,-1.0,-1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,0.41935483870967727,-1.0,-0.33333333333333326,0.9999999999999998,-0.9999999999999999,-0.9999999999999999,-1.0,0.709090909090909,0.33333333333333326,0.5,-0.9591836734693877,0.5,0.0,0.0,-1.0,-0.8666666666666666,0.5,-0.9999999999999999,-0.5,1.0,-0.9999999999999999,-1.0,-0.75,-1,-0.9999999999999999,0.6060606060606064,1.0,-0.7777777777777778,-0.13888888888899986,-1,-0.9999999999999999,-1.0,-0.3333333333333499,-1.0,-0.75,-0.33333333333333326,0.1428571428571428,1.0,-0.9999999999999999,-1.0,0.5,-1.0,-0.5,-0.95415006540512,0.5,1.0,-1.0,-0.25,-0.9999999999999999,-0.25,0,0,0,0,0,0,0
898,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,-1,1.0,-1.0,1.0,0.0,-1.0,-1.0,0.0,-1.0,-0.1428571428571428,-0.9999999999999999,1.0,-0.33333333333333326,0.0,-0.75,-1.0,-0.9797979797979798,-0.9999999999999999,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,0.0,0.41935483870967727,0.6363636363636365,-0.33333333333333326,0.0,0.1428571428571428,-0.9999999999999999,-1.0,-0.23636363636363644,-1.0,-1.0,-0.9591836734693877,0.5,0.0,0.0,-1.0,0.7333333333333334,0.5,0.1428571428571428,-0.5,1.0,1.0000000000000004,-0.4545454545454545,-1.0,-1,0.1428571428571428,-0.1212121212121211,1.0,-0.11111111111111116,0.41666666666675,-1,-0.9999999999999999,-1.0,0.6666666666666501,-1.0,0.75,1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,1.0,0.6905402653951662,1.0,-0.12176625619811021,1.0,1.0,-0.25,-1.0,-0.4285714285714285,-1.0,0,0,1,1,1,1,1
1429,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1,1.0,-1.0,1.0,0.0,-0.75,1.0,-0.25,-1.0,0.7142857142857144,0.1428571428571428,1.0,-0.9999999999999999,-1.0,0.75,-1.0,-0.9797979797979798,1.0,-1.0,-1.0,0.1428571428571428,-0.9999999999999999,-1.0,-1.0,0.0,0.29032258064516125,-1.0,-0.33333333333333326,0.0,0.1428571428571428,0.1428571428571428,-1.0,0.3090909090909091,-1.0,-1.0,-0.9591836734693877,-1.0,0.0,-0.25,-1.0,1.0,0.0,0.1428571428571428,-0.5,1.0,-0.5999999999999999,-1.0,-1.0,-1,0.1428571428571428,-0.18181818181818166,1.0,-0.11111111111111116,0.41666666666675,0,-0.33333333333333326,0.0,-0.5,-1.0,-0.25,0.3333333333333335,0.1428571428571428,-1.0,-0.9999999999999999,-1.0,0.0,-1.0,-1.0,0.1472829598104246,-1.0,1.0,-0.25,-1.0,-0.1428571428571428,-0.75,0,0,0,0,0,0,0
2033,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,-1,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,1.0000000000000002,1,0.0,-1.0,1.0,0.0,-1.0,1.0,-0.75,-1.0,0.7142857142857144,-0.9999999999999999,-1.0,-0.33333333333333326,-1.0,0.75,-1.0,-0.9393939393939394,-0.33333333333333326,-1.0,1.0,0.1428571428571428,-0.33333333333333326,-1.0,-1.0,-1.0,-0.3548387096774195,0.6363636363636365,0.3333333333333335,-0.6666666666666666,0.1428571428571428,0.1428571428571428,-1.0,-0.4181818181818182,-1.0,-1.0,-0.9183673469387755,0.5,0.0,-0.25,0.0,0.6000000000000001,0.5,0.1428571428571428,0.0,1.0,0.6000000000000001,-0.4545454545454545,-1.0,-1,0.1428571428571428,-0.7575757575757575,1.0,0.33333333333333326,0.75,0,-0.33333333333333326,0.0,-0.58333333333335,-1.0,-0.75,0.3333333333333335,-0.9999999999999999,-1.0,-0.9999999999999999,-1.0,-0.5,-1.0,-1.0,-1.0,0.5,1.0,-0.5,-0.75,-0.1428571428571428,-0.5,0,0,0,0,0,0,0
1150,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,0.0,1.0000000000000002,-1,1.0,-1.0,-1.0,0.0,-0.25,1.0,-0.25,-1.0,0.7142857142857144,0.1428571428571428,-0.6,1.0,-1.0,0.0,-1.0,-0.8383838383838383,-0.9999999999999999,1.0,1.0,0.1428571428571428,1.0,-1.0,-1.0,0.0,-0.935483870967742,0.6363636363636365,1.0,-1.0,0.1428571428571428,0.1428571428571428,-1.0,0.49090909090909074,0.33333333333333326,-1.0,-0.9591836734693877,0.5,1.0,0.75,0.0,-0.7333333333333333,0.5,0.1428571428571428,0.5,1.0,1.0000000000000004,-0.4545454545454545,-0.5,-1,0.1428571428571428,-0.9696969696969696,1.0,-0.11111111111111116,0.6944444444444999,-1,-0.9999999999999999,-1.0,0.25,-1.0,-0.5,0.3333333333333335,-0.9999999999999999,-1.0,0.1428571428571428,-1.0,0.5,0.483291925223863,0.5,0.05209143432806229,0.5,1.0,-1.0,-0.25,-0.4285714285714285,-0.75,1,0,1,1,1,1,1
