,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
462,2.193363945060541,-0.9677606648327783,-2.7429705817302557,0.4733472449110464,-0.6676393399478328,0.4386943028299718,0.6769399602086209,1.317877340545452,-0.8389448066879424,-0.6452280323209555,0,0,0,0,0,0,0
1324,-1.3911050934578908,2.395155052996303,0.8141857454768912,-0.4990469571698309,0.2067886142584955,0.4940012916562993,-0.34170322728480784,1.4524109557605396,-1.1832847185768955,1.413932247114953,0,0,0,0,0,0,0
2476,1.9026307173663861,-1.7579145269777363,3.9052011347895315,-0.3659854970157069,-0.4540669010814884,1.5401186143312664,-0.06266922620711696,-0.4698951055417806,0.030743839725450327,-1.2279247343320188,1,0,1,1,0,1,1
712,-1.3963298170050318,2.3369336372082956,0.4086284490280936,2.548988503827329,0.029305341544955774,-1.013680536240548,-0.020194939614460648,0.7201029694784411,1.4833880142385423,-0.41005827160778435,0,0,0,0,0,0,0
2700,3.269073570442903,-0.7508368788942404,-0.04690925128497848,1.281912836581659,-1.487821329213057,-2.851843162819773,-1.1363195090866534,-0.3674223522144674,-0.9923972034043147,0.8319528384682973,0,0,0,0,0,0,0
779,-1.9215296761269853,-0.7545801644765119,-1.7345152420965533,1.343511731447355,0.9154708675988654,-0.8547874452376353,-0.27605588611046156,-0.11212154896415352,-0.6677119778354466,-0.8804004521054969,0,0,0,0,0,0,1
2076,1.5251941821807231,-2.819968662526746,1.320444218330823,1.8133844908969836,0.6919074526821377,1.3339251468376885,-0.3126623837414014,1.6934402982488954,-0.8573886290606034,1.1261320716543368,1,0,1,1,1,1,1
693,-1.9061088595371738,-0.01775270085666964,-0.9510860620777863,-1.4045688535316594,0.9990874719042642,0.32697554750126084,1.4994068610248525,-0.918677463854045,0.5541834835972714,0.14772074552981462,1,0,1,1,0,0,0
337,2.8229383685620455,2.3748487174310786,-0.4223888407357396,1.749325295273199,-2.6227084782371324,1.0067477913644498,-1.242171921098926,0.044173048959267304,0.10469124497716296,0.3032543626363159,0,0,0,0,0,0,0
1744,-1.8577341847681212,-0.9674158743601127,-0.5898178618860042,-1.8439620643356773,0.38838081998147767,0.37065833622424843,0.34312557200046967,0.8751563003651104,-1.1356148623378302,0.08233213065193236,1,0,0,1,0,1,0
2500,2.1262768032485146,-2.344721411366027,2.7556070708932876,2.617761145942667,1.0917644232754986,-1.1358263262678459,-0.2242174285199343,-0.34993449636563195,-0.9745058933423173,-0.9598950688476554,0,0,0,1,0,0,0
