,CENSDIV,MULT3,W1STATE,W2TOTCL,WWWAGEC1,WWWSEX,WWWAGE,W12SEX,W12EDUC3,W1AGECAT,CENSREGN,W2CIVLIB,W12AGEC1,W2FIPCOM,WWWEDU3,WWWEDU5,W1FIPCOM,IMPHISP,AGE4049M,IMPRACE,W1TRUAM3,W1TRUAM2,AGE5059M,WWWRACE3,WWWMALE,COMPLET3,W12HISP,COMPLET2,WWWBRNUS,RAC3,WWWHISP,W2SECURE,W2MISSCL,WWWBLACK,W12RACE4,W12WHITE,WWWWHITE,MULT2,RACES,USAWT2RC,EDUCAT4,WWWRACE4,W12BLACK,HISWT2RC,WWWHOMLN,AGE65PLM,NEWRACE,W12OTHET,AGE3039,USAWT2CC,RACWT1RV,USAWT1RV,RHWT2RC,RACWT2RC,HISWT1RV,RHWT2CC,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
1372,-0.29032258064516125,1.0,0.09090909090909083,0.8181818181818183,0.6666666666666667,-1,0.17333333333333356,-1.0,1.0,0.6666666666666667,-0.33333333333333326,0.8181818181818183,0.6666666666666667,0.9999999999999999,1.0,1.0,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.0,-0.19999999999999996,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.8181818181818181,-0.6363636363636362,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.6385822671891926,1.0,-0.9999999999999999,-1.0,-0.6385822671893142,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8563342504046348,-0.786793801886684,-0.5434907109298944,-0.6385822671890882,-0.6385822671893804,-0.5434907109299356,-0.9205889720101057,-1.0,1,0,0,0,1,0,0
152,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.33333333333333326,1,-0.06666666666666665,1.0,1.0,0.33333333333333326,0.3333333333333335,0.2727272727272727,0.33333333333333326,-0.1428571428571429,1.0,1.0,0.1428571428571428,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.09090909090909083,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.9923521059258732,1.0,-0.9999999999999999,-1.0,-0.9923521059257614,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9969528410838631,-0.9967852243631087,-0.9931166403531727,-0.9923521059257394,-0.9923521059257782,-0.9931166403533261,-0.9983156874713397,-1.0,1,0,0,1,1,0,0
1778,0.9999999999999998,1.0,-0.8181818181818182,0.6363636363636365,0.9999999999999998,-1,0.5466666666666669,-1.0,-1.0,0.9999999999999998,1.0,-0.4545454545454545,0.9999999999999998,0.9999999999999999,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,0.2727272727272727,-0.4545454545454545,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-0.812056807203598,-1.0,-1.0,-1.0,-1.0,-1.0,-0.896114681573735,-0.8146600611758501,1,0,0,0,1,1,1
2982,-0.3548387096774195,1.0,-0.4181818181818182,1.0000000000000002,0.0,1,-0.17333333333333334,1.0,-1.0,0.0,-0.33333333333333326,0.4545454545454546,0.0,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,1.0,0.0,-1.0,-1.0,-1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9846586855419232,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9807505437475662,-0.9851145704884041,0,0,0,1,0,0,0
2186,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.33333333333333326,-1,-0.09333333333333327,-1.0,-1.0,0.33333333333333326,0.3333333333333335,0.6363636363636365,0.33333333333333326,0.4285714285714285,-1.0,-1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.4545454545454545,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.9999999999999999,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9970156176052231,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9983503870995873,-0.997032852068789,1,0,0,0,0,0,0
295,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.0,-1,-0.22666666666666657,-1.0,-1.0,0.0,-0.9999999999999999,-1.0,0.0,-1.0,0.0,-0.5,-0.1428571428571429,0.1428571428571428,1.0,0.0,-1.0,-0.6,-1.0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,-0.988168767605006,-0.9881687676050547,-1.0,-1.0,-0.9881687676050037,-1.0,-1.0,0,0,0,1,0,0,0
973,0.29032258064516125,1.0,-0.5636363636363637,-1.0,-0.33333333333333326,1,-0.6,1.0,-1.0,-0.33333333333333326,0.3333333333333335,-1.0,-0.33333333333333326,-1.0,0.0,-0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.7800078295642647,-0.5289608359640177,-1.0,-1.0,-0.5289608359640727,-1.0,-1.0,0,0,0,0,0,0,0
666,0.29032258064516125,1.0,-0.5636363636363637,-1.0,0.0,-1,-0.2799999999999998,-1.0,0.0,0.0,0.3333333333333335,-1.0,0.0,-1.0,0.0,0.0,0.4285714285714285,0.1428571428571428,1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7581484111270745,-0.4821562512074018,-1.0,-1.0,-0.4821562512072841,-1.0,-1.0,0,0,0,0,0,0,0
581,-1.0,1.0,-0.7090909090909091,-1.0,-0.6666666666666666,1,-0.7866666666666666,1.0,1.0,-0.6666666666666666,-0.9999999999999999,-1.0,-0.6666666666666666,-1.0,1.0,0.5,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7796215572060403,-0.5281337637626787,-1.0,-1.0,-0.5281337637628563,-1.0,-1.0,0,0,0,0,0,0,0
301,0.41935483870967727,1.0,0.4181818181818182,1.0000000000000002,0.6666666666666667,-1,0.20000000000000018,-1.0,0.0,0.6666666666666667,0.3333333333333335,0.4545454545454546,0.6666666666666667,0.4285714285714285,0.0,0.0,0.4285714285714285,0.1428571428571428,-1.0,0.0,1.0,1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.987448031600022,0.3333333333333335,-0.33333333333333326,1.0,-0.9874480315999161,-1.0,-1.0,0.0,-1.0,-1.0,-0.9940325688443078,-0.9857969046636045,-0.9857969046638065,-0.9759967302105118,-0.9777257055205842,-0.9857969046635681,-0.9925123883429275,-1.0,1,0,0,1,1,0,0
557,-0.935483870967742,1.0,0.2727272727272727,1.0000000000000002,0.0,1,-0.33333333333333326,1.0,0.0,0.0,-0.9999999999999999,-0.2727272727272727,0.0,0.9999999999999999,0.0,0.0,0.4285714285714285,0.1428571428571428,1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.4545454545454546,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.759486029814539,0.3333333333333335,-0.9999999999999999,-1.0,-0.7594860298146136,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9038987084100564,-0.8843371536149827,-0.7523469568788543,-0.7594860298145121,-0.759486029814499,-0.752346956878823,-0.9468801549582163,-1.0,1,0,0,1,0,0,0
2114,0.9999999999999998,1.0,-0.8181818181818182,0.6363636363636365,0.9999999999999998,-1,0.30666666666666687,-1.0,1.0,0.9999999999999998,1.0,-0.2727272727272727,0.9999999999999998,0.4285714285714285,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.4545454545454545,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-0.9848697972187263,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9916368030657949,-0.9849381948973763,1,0,0,0,1,0,1
2935,0.29032258064516125,1.0,-0.6363636363636365,-0.8181818181818181,-0.33333333333333326,1,-0.43999999999999995,1.0,0.0,-0.33333333333333326,0.3333333333333335,-0.8181818181818181,-0.33333333333333326,-1.0,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,1.0,-1.0,1.0,1.0,-1.0,-1,-0.8181818181818181,1.0000000000000002,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9977292615319076,-1.0,-1.0,-1.0,-1.0,-1.0,-0.998744852711535,-0.9977414262022855,0,0,0,0,0,0,0
2408,0.9354838709677418,1.0,0.23636363636363633,1.0000000000000002,0.0,-1,-0.3866666666666665,-1.0,1.0,0.0,1.0,0.8181818181818183,0.0,0.9999999999999999,1.0,0.5,-1.0,0.1428571428571428,1.0,-1.0,-1.0,-1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,1,-0.6363636363636362,-0.8181818181818181,-1,-0.9999999999999999,1.0,-1,-1.0,-0.9999999999999999,-1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9993798142528185,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9996571932568106,-0.9993826178679961,1,0,0,1,1,0,0
633,-0.935483870967742,1.0,0.2727272727272727,-1.0,0.33333333333333326,1,-0.06666666666666665,1.0,-1.0,0.33333333333333326,-0.9999999999999999,-1.0,0.33333333333333326,-1.0,0.0,-0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7156857575110671,-0.39123677519873035,-1.0,-1.0,-0.3912367751987228,-1.0,-1.0,1,0,0,0,0,0,0
1216,0.9999999999999998,1.0,0.45454545454545436,1.0000000000000002,-0.33333333333333326,1,-0.6533333333333332,1.0,0.0,-0.33333333333333326,1.0,0.8181818181818183,-0.33333333333333326,0.9999999999999999,0.0,0.0,0.4285714285714285,0.1428571428571428,-1.0,-1.0,-0.5,-0.19999999999999996,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-0.6363636363636362,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.9262869287783819,0.3333333333333335,-0.9999999999999999,-1.0,-0.9262869287783434,-1.0,-1.0,-1.0,-1.0,1.0,-0.9705870281916518,-0.9576264358313692,-0.9092712790476319,-0.926286928778533,-0.9262869287783341,-0.90927127904758,-0.9837420238706238,-1.0,0,0,0,1,0,0,0
169,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.0,1,-0.19999999999999996,1.0,-1.0,0.0,0.3333333333333335,-0.09090909090909083,0.0,0.4285714285714285,-1.0,-1.0,0.4285714285714285,-0.9999999999999999,1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1.0,1.0,-1.0,1.0,-1.0,1,0.2727272727272727,-0.8181818181818181,-1,0.3333333333333335,-1.0,-1,-1.0,-0.9999999999999999,-0.8803017923019737,-0.9999999999999999,0.3333333333333335,-1.0,-0.8840669360040767,1.0,-1.0,-1.0,-1.0,-1.0,-0.9589418349203718,-0.9815502385658736,-0.9604960477212101,-0.8736945240729639,-0.8803017923020916,-0.946069268522761,-0.9473345370704178,-1.0,1,0,0,1,0,0,0
2923,-0.935483870967742,1.0,0.2727272727272727,0.4545454545454546,0.0,-1,-0.3599999999999999,-1.0,1.0,0.0,-0.9999999999999999,-0.2727272727272727,0.0,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-0.09090909090909083,-0.2727272727272727,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9960533923315555,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9950480089652161,-0.9972042770994431,0,0,0,1,1,0,0
1479,-0.3548387096774195,1.0,-0.09090909090909094,-1.0,-0.33333333333333326,1,-0.6266666666666666,1.0,0.0,-0.33333333333333326,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,0.0,0.0,-0.1428571428571429,0.1428571428571428,-1.0,0.0,0.0,-0.19999999999999996,-1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,-1.0,-1.0,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-0.41687543646929104,-0.416875436469232,-1.0,-1.0,-0.4168754364692562,-1.0,-1.0,0,0,0,1,0,0,0
215,0.41935483870967727,1.0,0.709090909090909,-1.0,0.0,-1,-0.30666666666666664,-1.0,0.0,0.0,0.3333333333333335,-1.0,0.0,-1.0,0.0,0.0,0.4285714285714285,0.1428571428571428,1.0,-1.0,0.5,0.6000000000000001,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9962731092937062,-0.9920201183558245,-1.0,-1.0,-0.9920201183558762,-1.0,-1.0,0,0,0,0,0,0,0
543,-0.3548387096774195,1.0,0.38181818181818183,1.0000000000000002,0.0,-1,-0.2533333333333332,-1.0,1.0,0.0,-0.33333333333333326,0.09090909090909105,0.0,0.4285714285714285,1.0,1.0,0.4285714285714285,0.1428571428571428,1.0,0.0,0.0,0.20000000000000018,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,0.09090909090909105,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.9944911519931343,1.0,-0.33333333333333326,1.0,-0.9944911519932073,-1.0,-1.0,0.0,-1.0,-1.0,-0.9976807199397436,-0.9927277996496651,-0.9927277996497442,-0.9894653682414118,-0.9902241864513738,-0.9927277996496867,-0.9970898921224177,-1.0,1,0,0,1,1,0,0
1221,0.35483870967741926,1.0,-0.2727272727272728,-1.0,0.6666666666666667,1,0.2266666666666668,1.0,1.0,0.6666666666666667,0.3333333333333335,-1.0,0.6666666666666667,-1.0,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9434993668562777,-0.879022917266465,-1.0,-1.0,-0.8790229172665595,-1.0,-1.0,0,0,0,0,0,0,0
1498,-0.29032258064516125,1.0,0.6363636363636362,1.0000000000000002,0.6666666666666667,-1,0.17333333333333356,-1.0,-1.0,0.6666666666666667,-0.33333333333333326,-0.09090909090909083,0.6666666666666667,0.9999999999999999,0.0,-0.5,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,0.2727272727272727,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,-0.33333333333333326,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.10549700556420993,1.0,0,0,0,0,1,1,1
315,-0.935483870967742,1.0,0.2727272727272727,0.6363636363636365,-0.33333333333333326,-1,-0.6266666666666666,-1.0,1.0,-0.33333333333333326,-0.9999999999999999,0.2727272727272727,-0.33333333333333326,0.9999999999999999,1.0,0.5,0.4285714285714285,0.1428571428571428,-1.0,0.0,-0.5,-0.19999999999999996,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.4545454545454545,-0.4545454545454545,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-0.9775062338236666,1.0,-0.33333333333333326,1.0,-0.9775062338237331,-1.0,-1.0,0.0,-1.0,1.0,-0.9873577518009136,-0.9598209883707097,-0.9598209883707215,-0.9569849189464481,-0.9600833306943021,-0.959820988370822,-0.9841371869206237,-1.0,0,0,0,1,1,0,0
2853,-0.3548387096774195,1.0,0.38181818181818183,1.0000000000000002,0.33333333333333326,1,0.01333333333333342,1.0,0.0,0.33333333333333326,-0.33333333333333326,0.09090909090909105,0.33333333333333326,0.4285714285714285,0.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,0.09090909090909105,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9938692640520287,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9923074822730055,-0.9936073187214315,1,0,0,1,0,0,0
1871,0.29032258064516125,1.0,0.3090909090909091,0.4545454545454546,-1.0,1,-0.8933333333333333,1.0,0.0,-1.0,0.3333333333333335,-0.4545454545454545,-1.0,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.09090909090909105,-0.2727272727272727,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.737242615432401,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8547612490853442,-0.738650244278305,1,0,0,0,0,0,0
2801,0.29032258064516125,1.0,-0.5636363636363637,1.0000000000000002,-1.0,1,-0.9733333333333333,1.0,-1.0,-1.0,0.3333333333333335,0.4545454545454546,-1.0,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,-1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.2727272727272727,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9911756552154398,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9889276867800522,-0.991113716817501,0,0,0,1,0,0,0
2031,0.41935483870967727,1.0,-0.23636363636363644,1.0000000000000002,-0.33333333333333326,-1,-0.5199999999999999,-1.0,-1.0,-0.33333333333333326,0.3333333333333335,0.8181818181818183,-0.33333333333333326,-0.1428571428571429,0.0,-0.5,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,1.0,0.0,-1,-0.6363636363636362,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,-0.33333333333333326,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0,-0.9530831890846643,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9411313090749673,-0.9579144294659597,0,0,0,1,0,0,0
1244,0.29032258064516125,1.0,-0.1636363636363637,-1.0,0.0,-1,-0.3866666666666665,-1.0,1.0,0.0,0.3333333333333335,-1.0,0.0,-1.0,1.0,0.5,0.9999999999999999,0.1428571428571428,1.0,-1.0,-1.0,-0.6,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8033482461010073,-0.5789364795150505,-1.0,-1.0,-0.5789364795151131,-1.0,-1.0,0,0,0,0,0,0,0
1990,-0.935483870967742,1.0,0.2727272727272727,1.0000000000000002,0.0,-1,-0.41333333333333333,-1.0,1.0,0.0,-0.9999999999999999,0.2727272727272727,0.0,0.4285714285714285,1.0,0.5,-1.0,0.1428571428571428,1.0,0.0,-1.0,-1.0,-1.0,0,1,-1.0,-1.0,-1.0,-1.0,0.0,-1,-0.09090909090909083,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,1.0,-0.33333333333333326,1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-0.9980265065526399,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9975237665662253,-0.9986020042303354,0,0,0,1,1,0,1
1021,0.41935483870967727,1.0,0.709090909090909,1.0000000000000002,0.0,-1,-0.17333333333333334,-1.0,1.0,0.0,0.3333333333333335,-0.8181818181818181,0.0,0.4285714285714285,1.0,0.5,0.4285714285714285,0.1428571428571428,1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,1.0000000000000002,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.8564646106072401,1.0,-0.9999999999999999,-1.0,-0.8564646106073603,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9435654278552792,-0.9268919228810295,-0.8434636675379222,-0.8564646106073555,-0.8564646106073321,-0.8434636675378507,-0.968805874741904,-1.0,0,0,0,0,1,0,1
1631,-0.935483870967742,1.0,0.19999999999999996,1.0000000000000002,0.0,-1,-0.41333333333333333,-1.0,0.0,0.0,-0.9999999999999999,0.8181818181818183,0.0,0.9999999999999999,0.0,0.0,-1.0,0.1428571428571428,1.0,1.0,-1.0,-1.0,-1.0,1,1,-1.0,-1.0,-1.0,-1.0,1.0,-1,-0.6363636363636362,-0.8181818181818181,-1,1.0,-1.0,-1,-1.0,0.6000000000000001,-1.0,0.3333333333333335,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-0.7943117729811302,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8863061404754382,-0.8703287735258707,0,0,0,1,0,0,0
2785,0.35483870967741926,1.0,-0.0181818181818183,1.0000000000000002,-1.0,1,-0.8666666666666666,1.0,0.0,-1.0,0.3333333333333335,0.6363636363636365,-1.0,-0.1428571428571429,0.0,0.0,-1.0,0.1428571428571428,-1.0,0.0,-1.0,-1.0,-1.0,0,-1,1.0,-1.0,1.0,1.0,0.0,-1,-0.4545454545454545,-0.8181818181818181,1,-0.33333333333333326,-1.0,-1,-1.0,-0.5999999999999999,-1.0,0.3333333333333335,-0.33333333333333326,1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-0.9743648771966567,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9678344266864557,-0.9736525585775746,0,0,0,1,0,0,0
141,0.9354838709677418,1.0,0.23636363636363633,-1.0,-0.33333333333333326,-1,-0.6533333333333332,-1.0,0.0,-0.33333333333333326,1.0,-1.0,-0.33333333333333326,-1.0,0.0,0.0,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,0.0,0.20000000000000018,-1.0,-1,1,1.0,-1.0,1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.9947987012018393,-0.9888631698438676,-1.0,-1.0,-0.9888631698439023,-1.0,-1.0,0,0,0,0,0,0,0
1332,-0.3548387096774195,1.0,0.38181818181818183,-1.0,-0.33333333333333326,1,-0.43999999999999995,1.0,1.0,-0.33333333333333326,-0.33333333333333326,-1.0,-0.33333333333333326,-1.0,1.0,0.5,0.9999999999999999,0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,-1,-1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-0.7038207331711289,-0.3658318203982843,-1.0,-1.0,-0.3658318203984714,-1.0,-1.0,0,0,0,0,0,0,0
1306,0.9354838709677418,1.0,0.1272727272727272,-1.0,-1.0,-1,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.4285714285714285,0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,-1.0,-1.0,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-1.0,0.3333333333333335,-0.9999999999999999,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3754011113998227,0.3373682243385612,-1.0,-1.0,0.3373682243383589,-1.0,-1.0,0,0,0,0,0,0,0
761,0.35483870967741926,1.0,-1.0,1.0000000000000002,-0.6666666666666666,-1,-0.7866666666666666,-1.0,0.0,-0.6666666666666666,0.3333333333333335,-0.6363636363636362,-0.6666666666666666,0.4285714285714285,0.0,0.0,-0.1428571428571429,0.1428571428571428,-1.0,-1.0,1.0,1.0,-1.0,-1,1,-1.0,-1.0,-1.0,1.0,-1.0,-1,0.8181818181818183,-0.8181818181818181,-1,-0.9999999999999999,1.0,1,-1.0,-0.9999999999999999,-0.5932867256337717,0.3333333333333335,-0.9999999999999999,-1.0,-0.59328672563398,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8382947952071043,-0.7414035615505028,-0.44630279364658165,-0.5932867256338918,-0.5932867256337786,-0.44630279364662684,-0.910617690158625,-1.0,1,0,0,0,0,0,0
