,UMAP_1,UMAP_2,W3IWER4_A
447,1.9979901,-8.047996,1
326,0.19424644,-3.663763,1
1515,-2.791176,14.365335,1
1435,12.164852,18.284643,1
1464,1.2525516,19.461088,1
499,-0.50899905,-10.437451,1
1567,-6.2581863,17.089613,1
1387,5.288497,11.461091,1
1554,12.879485,-14.832949,1
1135,-5.619671,1.901573,1
1586,-3.3962479,10.026635,1
1430,1.11619,19.60043,1
1254,-4.594598,-1.2152854,1
1106,2.2082841,-7.8986177,1
1221,0.23681799,-3.9629943,1
230,-2.9455588,-6.343461,1
1230,-4.5946274,-1.2021027,1
1362,-4.5224924,4.411779,1
512,1.2218279,0.272475,1
1471,11.3016405,14.780709,1
1424,5.074305,19.173025,1
101,4.175845,0.015440649,1
1412,1.134282,19.58127,1
1134,2.51732,-7.888008,1
1603,3.7541196,11.869601,1
195,-0.87945545,3.8617067,1
1434,5.1156163,19.050539,1
1262,-4.3817277,-7.915113,1
1547,-3.4960315,10.133811,1
1280,-5.9884768,0.89442366,1
1380,-10.358951,13.800045,1
516,-0.20645858,-4.237791,1
478,-4.0743246,1.3803016,1
427,7.963912,0.29095566,1
351,-1.3239228,-3.7512052,1
383,-5.769074,-0.02134125,1
458,4.095374,-9.544318,1
1047,17.187885,0.8590754,0
194,0.72801346,-7.1475544,0
643,-4.54907,4.3963904,0
767,-5.5923033,-8.636355,0
