,W2TOTCL,W2FIPCOM,W2CIVLIB,CENSDIV,W12AGEC1,WWWAGE,W1STATE,W1AGE,AGE3039,COMPLET2,WWWSEX,CENSREGN,RACWT1RV,WWWMALE,W1FIPCOM,W2SECURE,WWWAGEC1,W12OTHET,EDUCAT4,WWWEDU3,W1TRUAM3,IMPHISP,USAWT2CC,W12BLACK,WWWHISP,RAC3,WWWEDU5,AGE65PLM,WWWBRNUS,W12EDUC3,USAWT1RV,RACES,W1AGECAT,WWWWHITE,WWWBLACK,W12RACE4,WWWRACE3,NEWRACE,W12SEX,W1TRUAM2,USAWT2RC,AGE4049M,MULT3,WWWRACE4,AGE6064M,RHWT2RC,IMPRACE,HISWT1RV,W2MISSCL,COMPLET3,W12HISP,RHWT2CC,WWWHOMLN,USAWT2NC,label,naive,MLP,logisticRegression,decisionTree,randomForest,xgb
698,1.0000000000000002,-0.1428571428571429,1.0000000000000002,-0.935483870967742,-0.6666666666666666,-0.7066666666666666,0.2727272727272727,-0.7066666666666666,-1.0,-1.0,1,-0.9999999999999999,-0.7559155231026846,-1,0.9999999999999999,-0.8181818181818181,-0.6666666666666666,-1.0,1.0,1.0,0.0,0.1428571428571428,-0.8472524723466384,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.7559155231026837,-0.5999999999999999,-0.6666666666666666,-1,1,-0.33333333333333326,0,0.0,1.0,0.20000000000000018,-0.5069438452957464,-1.0,1.0,-0.33333333333333326,-1.0,-0.057123191715452215,0.0,-0.7559155231027674,-0.8181818181818181,-1.0,-1.0,-0.8083406177964001,-1.0,-1.0,0,0,1,1,0,0,1
137,1.0000000000000002,-0.1428571428571429,0.4545454545454546,0.9999999999999998,0.0,-0.22666666666666657,-0.8181818181818182,-0.22666666666666657,-1.0,-1.0,1,1.0,-0.9920641930227095,-1,0.1428571428571428,-0.2727272727272727,0.0,-1.0,-0.33333333333333326,0.0,0.5,0.1428571428571428,-0.9934708313528886,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.9830081412573067,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,0.6000000000000001,-0.9836179904327852,1.0,1.0,-0.9999999999999999,-1.0,-0.9836179904327244,-1.0,-0.9830081412571284,-0.8181818181818181,-1.0,-1.0,-0.9963910118058505,-1.0,-1.0,0,0,1,1,0,0,1
610,-1.0,-1.0,-1.0,-0.3548387096774195,0.33333333333333326,0.09333333333333349,-0.4181818181818182,0.09333333333333349,-1.0,-1.0,1,-0.33333333333333326,-0.8137038447868925,-1,0.4285714285714285,-1.0,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-1.0,-1.0,1.0,-1.0,-0.6011095074844119,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.6011095074843201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
2357,1.0000000000000002,0.4285714285714285,-0.09090909090909083,0.9999999999999998,0.0,-0.2799999999999998,-0.8181818181818182,-0.2799999999999998,-1.0,-1.0,-1,1.0,-1.0,1,-1.0,0.2727272727272727,0.0,-1.0,0.3333333333333335,0.0,-1.0,-0.9999999999999999,-0.9985357118948747,-1.0,1,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-0.9999999999999999,0.0,-1,-1,0.3333333333333335,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.3333333333333335,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,1.0,-0.9981217521344956,1.0,-0.9984340022511503,0,0,0,1,0,0,0
567,1.0000000000000002,0.9999999999999999,0.6363636363636365,-0.29032258064516125,0.9999999999999998,0.41333333333333355,-0.34545454545454546,0.41333333333333355,-1.0,-1.0,-1,-0.33333333333333326,-0.8496208232929154,1,0.9999999999999999,-0.4545454545454545,0.9999999999999998,-1.0,-0.33333333333333326,0.0,0.5,0.1428571428571428,-0.84031323149453,-1.0,-1,-1.0,-0.5,1.0,1.0,-1.0,-0.678013624102161,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.6000000000000001,-0.5989148083179259,-1.0,1.0,-0.9999999999999999,-1.0,-0.5989148083179865,-1.0,-0.6780136241022785,-0.8181818181818181,-1.0,-1.0,-0.911733377794521,-1.0,-1.0,0,0,1,0,1,1,1
1575,1.0000000000000002,0.4285714285714285,0.2727272727272727,-0.3548387096774195,-0.33333333333333326,-0.6,-0.09090909090909094,-0.6,1.0,-1.0,-1,-0.33333333333333326,-1.0,1,-1.0,-0.09090909090909083,-0.33333333333333326,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.7820793473789859,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.8795446855384906,-1.0,-0.7817335879344383,0,0,1,1,0,1,0
307,-1.0,-1.0,-1.0,0.29032258064516125,0.9999999999999998,0.4933333333333334,-0.6363636363636365,0.4933333333333334,-1.0,-1.0,-1,0.3333333333333335,-0.9982210453513568,1,0.4285714285714285,-1.0,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,0.5,1.0,1.0,1.0,-0.9961909675745557,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.9961909675744175,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,1,0,0,0,0
185,1.0000000000000002,0.4285714285714285,0.4545454545454546,0.41935483870967727,0.9999999999999998,0.52,0.709090909090909,0.52,-1.0,-1.0,-1,0.3333333333333335,-0.9962731092937062,1,0.9999999999999999,-0.2727272727272727,0.9999999999999998,-1.0,0.3333333333333335,0.0,1.0,0.1428571428571428,-0.9976695053167669,-1.0,-1,-1.0,0.0,1.0,1.0,0.0,-0.9920201183558245,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,1.0,-0.9941384501214212,-1.0,1.0,-0.9999999999999999,-1.0,-0.994138450121468,-1.0,-0.9920201183558762,-0.8181818181818181,-1.0,-1.0,-0.998711822553119,1.0,-1.0,0,0,1,0,1,1,1
1872,1.0000000000000002,0.4285714285714285,0.09090909090909105,-0.935483870967742,0.0,-0.17333333333333334,0.2727272727272727,-0.17333333333333334,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,0.09090909090909105,0.0,1.0,1.0,1.0,-1.0,0.1428571428571428,-0.5238602758936595,-1.0,-1,1.0,0.5,-1.0,-1.0,1.0,-1.0,0.6000000000000001,0.0,-1,-1,1.0,1,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.7368144803850933,1.0,-0.6582865660479091,0,0,1,1,0,1,0
3243,1.0000000000000002,0.9999999999999999,0.6363636363636365,0.35483870967741926,-0.6666666666666666,-0.7066666666666666,0.6727272727272726,-0.7066666666666666,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.4545454545454545,-0.6666666666666666,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.8173879512369132,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,-0.6666666666666666,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.8990614634562556,-1.0,-0.8183662300695577,0,0,1,1,0,0,0
2048,1.0000000000000002,-0.1428571428571429,0.6363636363636365,0.41935483870967727,-1.0,-0.9199999999999999,-0.23636363636363644,-0.9199999999999999,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.4545454545454545,-1.0,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9530831890846643,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.5999999999999999,-1.0,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9411313090749673,-1.0,-0.9579144294659597,0,0,0,1,0,0,0
3188,0.6363636363636365,0.9999999999999999,0.09090909090909105,0.29032258064516125,-0.33333333333333326,-0.6266666666666666,-0.6000000000000001,-0.6266666666666666,1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.2727272727272727,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.8781751883747744,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,-1.0,-1.0,-0.9326615177724448,1.0,-0.878110826153918,0,0,1,1,0,0,0
465,-1.0,-1.0,-1.0,-0.935483870967742,-0.33333333333333326,-0.5466666666666666,0.2727272727272727,-0.5466666666666666,1.0,1.0,-1,-0.9999999999999999,-0.9363925321055301,1,-0.1428571428571429,-1.0,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-0.5,0.1428571428571428,-1.0,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-0.9363925321055234,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.936392532105653,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
729,1.0000000000000002,0.9999999999999999,1.0000000000000002,-0.935483870967742,0.33333333333333326,0.06666666666666687,0.19999999999999996,0.06666666666666687,-1.0,-1.0,-1,-0.9999999999999999,-0.8507509768992463,1,0.4285714285714285,-0.8181818181818181,0.33333333333333326,-1.0,-0.33333333333333326,0.0,0.5,0.1428571428571428,-0.8984653771876389,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.6804334675397108,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,0.6000000000000001,-0.7463950099495205,-1.0,1.0,-0.9999999999999999,-1.0,-0.7463950099494998,-1.0,-0.6804334675396354,-0.8181818181818181,-1.0,-1.0,-0.9438768892599035,-1.0,-1.0,1,0,1,1,0,1,1
695,1.0000000000000002,-0.1428571428571429,0.4545454545454546,-0.3548387096774195,-0.33333333333333326,-0.6533333333333332,-0.09090909090909094,-0.6533333333333332,1.0,1.0,1,-0.33333333333333326,-0.9197190061972026,-1,-0.1428571428571429,-0.2727272727272727,-0.33333333333333326,-1.0,1.0,1.0,0.5,0.1428571428571428,-0.9429877360515444,1.0,-1,0.0,0.5,-1.0,-1.0,1.0,-0.9197190061971803,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,0.6000000000000001,-0.8378063595535656,-1.0,1.0,-0.33333333333333326,-1.0,-0.6898352843402227,0.0,-0.9197190061971368,-0.8181818181818181,1.0,-1.0,-0.9284640775909577,1.0,-1.0,0,0,0,1,0,0,0
2782,1.0000000000000002,-0.1428571428571429,0.4545454545454546,0.35483870967741926,0.33333333333333326,-0.039999999999999813,-1.0,-0.039999999999999813,-1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,-0.2727272727272727,0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.9572753427008787,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-1.0,-0.5999999999999999,0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.946391397958338,-1.0,-0.9560881602121739,0,0,1,1,0,0,1
449,-1.0,-1.0,-1.0,-0.935483870967742,0.33333333333333326,-0.039999999999999813,0.19999999999999996,-0.039999999999999813,-1.0,1.0,1,-0.9999999999999999,-0.967799949326837,-1,-0.1428571428571429,-1.0,0.33333333333333326,-1.0,-0.9999999999999999,-1.0,0.0,0.1428571428571428,-1.0,1.0,-1,0.0,-1.0,-1.0,1.0,-1.0,-0.9677999493268442,-0.5999999999999999,0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.9677999493268398,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
2828,0.8181818181818183,0.4285714285714285,-0.09090909090909083,0.41935483870967727,-0.6666666666666666,-0.8133333333333332,-0.23636363636363644,-0.8133333333333332,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,0.09090909090909105,-0.6666666666666666,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9817049644680312,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-1.0,-0.5999999999999999,-0.6666666666666666,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.6363636363636362,-1.0,-1.0,-0.9770443734093919,-1.0,-0.9858386584278194,1,0,0,1,0,0,0
3155,1.0000000000000002,-0.1428571428571429,0.8181818181818183,0.29032258064516125,-0.6666666666666666,-0.7066666666666666,0.3090909090909091,-0.7066666666666666,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.6363636363636362,-0.6666666666666666,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.6300797283823936,-1.0,-1,-1.0,1.0,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.6666666666666666,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.7955271237145966,-1.0,-0.6254117151162941,1,0,1,1,1,1,1
1198,-1.0,-1.0,-1.0,-0.935483870967742,0.0,-0.3866666666666665,0.2727272727272727,-0.3866666666666665,-1.0,-1.0,1,-0.9999999999999999,-0.5735286362667564,-1,0.4285714285714285,-1.0,0.0,-1.0,-0.33333333333333326,0.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-0.08685516279824468,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,1.0,0.20000000000000018,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.08685516279839445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
1356,1.0000000000000002,-0.1428571428571429,0.4545454545454546,0.41935483870967727,-0.33333333333333326,-0.5466666666666666,0.4181818181818182,-0.5466666666666666,1.0,-1.0,-1,0.3333333333333335,-0.6341014402179285,1,0.1428571428571428,-0.2727272727272727,-0.33333333333333326,-1.0,1.0,1.0,0.0,0.1428571428571428,-0.7623931389063079,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.6341014402178944,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,-1.0,0.20000000000000018,-0.538046977092884,-1.0,1.0,-0.33333333333333326,-1.0,-0.11660205909557497,0.0,-0.6341014402178651,-0.8181818181818181,-1.0,-1.0,-0.7018636903382063,-1.0,-1.0,0,0,1,1,0,0,1
2698,1.0000000000000002,0.9999999999999999,0.09090909090909105,0.29032258064516125,-0.33333333333333326,-0.6266666666666666,-0.5636363636363637,-0.6266666666666666,1.0,-1.0,1,0.3333333333333335,-1.0,-1,-1.0,0.09090909090909105,-0.33333333333333326,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9989531209945143,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9994213391971727,-1.0,-0.9989538943328095,0,0,1,1,0,0,0
811,-1.0,-1.0,-1.0,0.29032258064516125,0.33333333333333326,-0.09333333333333327,0.3090909090909091,-0.09333333333333327,-1.0,-1.0,1,0.3333333333333335,-0.10505633509622103,-1,0.4285714285714285,-1.0,0.33333333333333326,-1.0,-0.33333333333333326,0.0,0.5,0.1428571428571428,-1.0,1.0,-1,0.0,-0.5,-1.0,1.0,-1.0,-0.1050563350962056,-0.5999999999999999,0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,0.6000000000000001,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.10505633509626944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
868,-1.0,-1.0,-1.0,-0.3548387096774195,0.9999999999999998,0.5733333333333337,-0.4181818181818182,0.5733333333333337,-1.0,-1.0,1,-0.33333333333333326,-0.9068519223934463,-1,0.4285714285714285,-1.0,0.9999999999999998,-1.0,-0.33333333333333326,0.0,-0.5,0.1428571428571428,-1.0,-1.0,-1,-1.0,-0.5,1.0,1.0,-1.0,-0.800554753742206,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,-0.19999999999999996,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.80055475374216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0
2237,1.0000000000000002,0.4285714285714285,0.09090909090909105,0.9999999999999998,0.9999999999999998,0.8133333333333335,-0.8181818181818182,0.8133333333333335,-1.0,-1.0,1,1.0,-1.0,-1,-1.0,0.09090909090909105,0.9999999999999998,-1.0,1.0,1.0,-1.0,0.1428571428571428,-0.9986380010416126,-1.0,-1,-1.0,0.5,1.0,1.0,1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.9992471571149512,-1.0,-0.9986410149486574,0,0,1,0,1,0,1
418,-1.0,-1.0,-1.0,0.9999999999999998,-0.33333333333333326,-0.6533333333333332,-0.8181818181818182,-0.6533333333333332,1.0,-1.0,1,1.0,-0.6944853762025041,-1,0.4285714285714285,-1.0,-0.33333333333333326,1.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,-1.0,-1.0,-1,1.0,-1.0,-1.0,1.0,-1.0,-0.049697606640808245,1.0000000000000004,-0.33333333333333326,-1,-1,1.0,1,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-0.04969760664080991,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
3173,0.4545454545454546,-0.1428571428571429,-0.2727272727272727,0.9999999999999998,0.6666666666666667,0.1200000000000001,-0.8181818181818182,0.1200000000000001,-1.0,1.0,-1,1.0,-1.0,1,-1.0,-0.09090909090909083,0.6666666666666667,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9060201842720901,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.6666666666666667,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,1.0,-1.0,-1.0,-1.0,-0.2727272727272727,1.0,-1.0,-0.9480527975646746,-1.0,-0.9073219251064361,0,0,1,1,1,1,1
1714,0.6363636363636365,-0.1428571428571429,-0.6363636363636362,-1.0,-0.33333333333333326,-0.6,-0.20000000000000007,-0.6,1.0,1.0,-1,-0.9999999999999999,-1.0,1,-1.0,0.4545454545454546,-0.33333333333333326,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.4250108776616859,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,-0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.4545454545454545,1.0,-1.0,-0.6821756235115077,-1.0,-0.4282113002076814,0,0,1,1,0,0,0
1712,0.09090909090909105,-1.0,-0.6363636363636362,0.9354838709677418,-0.33333333333333326,-0.6,0.05454545454545445,-0.6,1.0,1.0,-1,1.0,-1.0,1,-1.0,-0.09090909090909083,-0.33333333333333326,1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.6274554355643196,-1.0,-1,1.0,0.0,-1.0,1.0,0.0,-1.0,1.0000000000000004,-0.33333333333333326,-1,-1,1.0,1,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.09090909090909105,1.0,-1.0,-0.7940765497886315,1.0,-0.6584406970719302,1,0,0,1,0,0,0
1118,-1.0,-1.0,-1.0,-0.3548387096774195,0.0,-0.33333333333333326,-0.09090909090909094,-0.33333333333333326,-1.0,-1.0,1,-0.33333333333333326,-0.9197190061972026,-1,0.9999999999999999,-1.0,0.0,-1.0,1.0,1.0,0.5,0.1428571428571428,-1.0,1.0,-1,0.0,0.5,-1.0,1.0,1.0,-0.9197190061971803,-0.5999999999999999,0.0,-1,1,-0.33333333333333326,0,0.0,1.0,0.6000000000000001,-1.0,1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.9197190061971368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,1,0,0,0
399,-1.0,-1.0,-1.0,-0.935483870967742,0.9999999999999998,0.6266666666666669,0.2727272727272727,0.6266666666666669,-1.0,-1.0,1,-0.9999999999999999,-0.9919380429782902,-1,0.4285714285714285,-1.0,0.9999999999999998,-1.0,-0.9999999999999999,-1.0,0.0,0.1428571428571428,-1.0,-1.0,-1,-1.0,-1.0,1.0,1.0,-1.0,-0.9827380334104067,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,1.0,0.20000000000000018,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-0.982738033410254,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0,0,0,0,1,0,0
3168,1.0000000000000002,0.9999999999999999,0.4545454545454546,0.41935483870967727,0.33333333333333326,-0.06666666666666665,0.709090909090909,-0.06666666666666665,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.2727272727272727,0.33333333333333326,-1.0,0.3333333333333335,0.0,-1.0,0.1428571428571428,-0.8073954561110406,-1.0,-1,-1.0,0.0,-1.0,1.0,0.0,-1.0,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.8935381267363065,-1.0,-0.8071306656001936,1,0,1,1,0,1,1
329,0.8181818181818183,0.1428571428571428,0.6363636363636365,-0.935483870967742,-0.33333333333333326,-0.43999999999999995,0.2727272727272727,-0.43999999999999995,1.0,-1.0,1,-0.9999999999999999,-0.9975637991734232,-1,0.9999999999999999,-0.6363636363636362,-0.33333333333333326,-1.0,0.3333333333333335,0.0,0.0,0.1428571428571428,-0.9951457814855833,1.0,-1,0.0,0.0,-1.0,1.0,0.0,-0.9975637991734059,-0.5999999999999999,-0.33333333333333326,-1,1,-0.33333333333333326,0,0.0,1.0,0.20000000000000018,-0.9887531169118333,-1.0,1.0,-0.33333333333333326,-1.0,-0.9784924594730572,0.0,-0.9975637991734416,-0.6363636363636362,-1.0,-1.0,-0.993909187691356,-1.0,-1.0,1,0,1,1,0,0,1
1781,1.0000000000000002,0.4285714285714285,0.6363636363636365,-0.935483870967742,0.9999999999999998,0.7600000000000002,0.49090909090909074,0.7600000000000002,-1.0,-1.0,-1,-0.9999999999999999,-1.0,1,-1.0,-0.4545454545454545,0.9999999999999998,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.35067577077566703,-1.0,-1,-1.0,-0.5,1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.9999999999999998,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.641087004476091,-1.0,-0.3542899468047538,0,0,1,0,1,1,1
1481,0.8181818181818183,0.9999999999999999,-0.09090909090909083,0.29032258064516125,0.33333333333333326,-0.09333333333333327,-0.6000000000000001,-0.09333333333333327,-1.0,-1.0,-1,0.3333333333333335,-0.8688988307340049,1,0.4285714285714285,0.09090909090909105,0.33333333333333326,-1.0,1.0,1.0,-0.5,0.1428571428571428,-0.8987986186101581,-1.0,-1,-1.0,0.5,-1.0,1.0,1.0,-0.7192909863435657,-0.9999999999999999,0.33333333333333326,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-0.6,-0.7426049470593221,-1.0,1.0,-0.9999999999999999,-1.0,-0.7426049470591979,-1.0,-0.7192909863434087,-0.6363636363636362,-1.0,-1.0,-0.9440610879572686,-1.0,-1.0,1,0,1,1,0,1,1
439,-1.0,-1.0,-1.0,0.41935483870967727,0.9999999999999998,0.44000000000000017,-0.23636363636363644,0.44000000000000017,-1.0,-1.0,-1,0.3333333333333335,-0.9702514683589912,1,-0.1428571428571429,-1.0,0.9999999999999998,-1.0,-0.9999999999999999,-1.0,1.0,0.1428571428571428,-1.0,1.0,-1,0.0,-1.0,1.0,1.0,-1.0,-0.9702514683588572,-0.5999999999999999,0.9999999999999998,-1,1,-0.33333333333333326,0,0.0,-1.0,1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-0.9702514683590642,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,0,0,0,0,0,0
1527,-0.8181818181818181,0.7142857142857141,-0.8181818181818181,0.41935483870967727,0.0,-0.2799999999999998,0.709090909090909,-0.2799999999999998,-1.0,1.0,-1,0.3333333333333335,-1.0,1,-1.0,-0.8181818181818181,0.0,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.19601999591734875,-1.0,-1,-1.0,-0.5,-1.0,1.0,-1.0,-1.0,-0.9999999999999999,0.0,1,-1,-0.9999999999999999,-1,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-0.9999999999999999,-1.0,-1.0,-1.0,-1.0,1.0000000000000002,1.0,-1.0,-0.5556012564765562,-1.0,-0.20066288758311068,1,0,0,1,0,0,0
2995,1.0000000000000002,0.9999999999999999,0.09090909090909105,0.29032258064516125,0.9999999999999998,0.6800000000000002,-0.1636363636363637,0.6800000000000002,-1.0,-1.0,-1,0.3333333333333335,-1.0,1,-1.0,0.09090909090909105,0.9999999999999998,-1.0,-0.33333333333333326,0.0,-1.0,0.1428571428571428,-0.9103076572466793,1.0,-1,0.0,-0.5,1.0,1.0,-1.0,-1.0,-0.5999999999999999,0.9999999999999998,-1,1,-0.33333333333333326,0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.33333333333333326,-1.0,-1.0,0.0,-1.0,-0.8181818181818181,-1.0,-1.0,-0.8874588723981688,-1.0,-0.9195436914047475,1,0,1,0,0,0,1
